Aggregate tradeId,Price,Quantity,First tradeId,Last tradeId,Timestamp,Was the buyer the maker?,Was the trade the best price match?
176343841,0.03287700,0.18200000,197110735,197110735,2020-10-12 07:58:54.308,False,True
176343842,0.03287800,4.06700000,197110736,197110736,2020-10-12 07:58:54.308,False,True
176343843,0.03288000,1.00000000,197110737,197110737,2020-10-12 07:58:55.133,True,True
176343844,0.03288100,0.00400000,197110738,197110738,2020-10-12 07:58:55.800,False,True
176343845,0.03288600,0.00400000,197110739,197110739,2020-10-12 07:58:55.800,False,True
176343846,0.03288800,0.25000000,197110740,197110741,2020-10-12 07:58:55.800,False,True
176343847,0.03288700,0.17300000,197110742,197110742,2020-10-12 07:58:57.230,False,True
176343848,0.03288500,0.31200000,197110743,197110743,2020-10-12 07:58:57.593,False,True
176343849,0.03288500,0.00700000,197110744,197110744,2020-10-12 07:58:57.844,False,True
176343850,0.03288400,0.17000000,197110745,197110745,2020-10-12 07:58:59.286,True,True
176343851,0.03288600,0.01200000,197110746,197110746,2020-10-12 07:59:03.739,True,True
176343852,0.03288700,0.00900000,197110747,197110747,2020-10-12 07:59:04.904,False,True
176343853,0.03288800,0.04900000,197110748,197110748,2020-10-12 07:59:04.904,False,True
176343854,0.03288700,1.00000000,197110749,197110749,2020-10-12 07:59:06.782,True,True
176343855,0.03288700,0.10000000,197110750,197110750,2020-10-12 07:59:07.993,True,True
176343856,0.03288700,0.90000000,197110751,197110751,2020-10-12 07:59:08.268,True,True
176343857,0.03288600,0.90800000,197110752,197110752,2020-10-12 07:59:10.994,True,True
176343858,0.03288600,0.09200000,197110753,197110753,2020-10-12 07:59:11.299,True,True
176343859,0.03288600,1.00000000,197110754,197110754,2020-10-12 07:59:11.432,True,True
176343860,0.03288500,10.87400000,197110755,197110755,2020-10-12 07:59:11.535,True,True
176343861,0.03288500,0.35300000,197110756,197110756,2020-10-12 07:59:11.641,True,True
176343862,0.03288500,13.77300000,197110757,197110758,2020-10-12 07:59:11.738,True,True
176343863,0.03288600,0.03300000,197110759,197110759,2020-10-12 07:59:13.246,False,True
176343864,0.03288600,0.15200000,197110760,197110760,2020-10-12 07:59:13.249,False,True
176343865,0.03288600,0.22800000,197110761,197110761,2020-10-12 07:59:15.654,False,True
176343866,0.03288600,13.91600000,197110762,197110762,2020-10-12 07:59:19.337,False,True
176343867,0.03288600,0.00600000,197110763,197110763,2020-10-12 07:59:20.565,True,True
176343868,0.03288600,0.99400000,197110764,197110764,2020-10-12 07:59:22.074,True,True
176343869,0.03288500,16.46400000,197110765,197110765,2020-10-12 07:59:22.192,True,True
176343870,0.03288400,7.53600000,197110766,197110766,2020-10-12 07:59:22.285,True,True
176343871,0.03288500,0.04300000,197110767,197110767,2020-10-12 07:59:22.863,False,True
176343872,0.03288500,0.03500000,197110768,197110768,2020-10-12 07:59:23.874,False,True
176343873,0.03288600,0.05700000,197110769,197110769,2020-10-12 07:59:32.027,False,True
176343874,0.03288500,5.38300000,197110770,197110771,2020-10-12 07:59:32.430,True,True
176343875,0.03288500,0.40700000,197110772,197110772,2020-10-12 07:59:35.556,False,True
176343876,0.03288700,2.99200000,197110773,197110773,2020-10-12 07:59:35.668,False,True
176343877,0.03288400,0.42400000,197110774,197110774,2020-10-12 07:59:36.953,True,True
176343878,0.03288500,0.45300000,197110775,197110775,2020-10-12 07:59:37.905,True,True
176343879,0.03288400,29.40300000,197110776,197110777,2020-10-12 07:59:39.327,True,True
176343880,0.03288200,0.21200000,197110778,197110778,2020-10-12 07:59:39.327,True,True
176343881,0.03288100,4.24700000,197110779,197110781,2020-10-12 07:59:39.327,True,True
176343882,0.03288000,24.00000000,197110782,197110782,2020-10-12 07:59:39.327,True,True
176343883,0.03288000,14.93600000,197110783,197110783,2020-10-12 07:59:39.367,False,True
176343884,0.03288000,0.13500000,197110784,197110784,2020-10-12 07:59:39.679,False,True
176343885,0.03288000,14.67600000,197110785,197110785,2020-10-12 07:59:39.889,False,True
176343886,0.03288000,10.49700000,197110786,197110786,2020-10-12 07:59:39.993,False,True
176343887,0.03287900,0.99900000,197110787,197110787,2020-10-12 07:59:42.888,True,True
176343888,0.03288000,0.43400000,197110788,197110788,2020-10-12 07:59:43.853,False,True
176343889,0.03288000,0.30000000,197110789,197110789,2020-10-12 07:59:47.346,False,True
176343890,0.03288000,0.13700000,197110790,197110790,2020-10-12 07:59:50.082,False,True
176343891,0.03288000,8.01000000,197110791,197110791,2020-10-12 07:59:56.410,False,True
176343892,0.03288000,16.50300000,197110792,197110792,2020-10-12 08:00:01.684,False,True
176343893,0.03288000,0.48100000,197110793,197110793,2020-10-12 08:00:02.602,False,True
176343894,0.03288000,1.03800000,197110794,197110794,2020-10-12 08:00:02.749,False,True
176343895,0.03288000,16.41300000,197110795,197110795,2020-10-12 08:00:02.780,False,True
176343896,0.03288000,0.22400000,197110796,197110796,2020-10-12 08:00:02.862,False,True
176343897,0.03288000,0.34400000,197110797,197110797,2020-10-12 08:00:02.882,False,True
176343898,0.03288000,13.89400000,197110798,197110798,2020-10-12 08:00:02.964,False,True
176343899,0.03288000,15.89300000,197110799,197110799,2020-10-12 08:00:03.116,False,True
176343900,0.03288000,16.21300000,197110800,197110800,2020-10-12 08:00:03.285,False,True
176343901,0.03288000,15.06500000,197110801,197110801,2020-10-12 08:00:03.459,False,True
176343902,0.03288000,14.35400000,197110802,197110802,2020-10-12 08:00:03.611,False,True
176343903,0.03288000,1.63800000,197110803,197110803,2020-10-12 08:00:03.714,False,True
176343904,0.03288000,13.88600000,197110804,197110804,2020-10-12 08:00:03.916,False,True
176343905,0.03288000,16.59800000,197110805,197110805,2020-10-12 08:00:03.996,False,True
176343906,0.03288000,14.46900000,197110806,197110806,2020-10-12 08:00:04.223,False,True
176343907,0.03288000,16.34800000,197110807,197110807,2020-10-12 08:00:04.312,False,True
176343908,0.03288000,14.51300000,197110808,197110808,2020-10-12 08:00:04.406,False,True
176343909,0.03288000,0.08700000,197110809,197110809,2020-10-12 08:00:04.504,False,True
176343910,0.03288000,14.26700000,197110810,197110810,2020-10-12 08:00:04.512,False,True
176343911,0.03288000,0.89300000,197110811,197110811,2020-10-12 08:00:04.644,False,True
176343912,0.03288000,0.05000000,197110812,197110812,2020-10-12 08:00:05.415,False,True
176343913,0.03288000,0.08600000,197110813,197110813,2020-10-12 08:00:07.148,False,True
176343914,0.03288000,14.30100000,197110814,197110814,2020-10-12 08:00:07.258,False,True
176343915,0.03288000,0.25900000,197110815,197110815,2020-10-12 08:00:07.983,False,True
176343916,0.03288000,0.45500000,197110816,197110816,2020-10-12 08:00:08.532,False,True
176343917,0.03287900,0.05000000,197110817,197110817,2020-10-12 08:00:09.677,True,True
176343918,0.03288000,4.65300000,197110818,197110818,2020-10-12 08:00:09.710,False,True
176343919,0.03288000,0.45300000,197110819,197110819,2020-10-12 08:00:09.853,False,True
176343920,0.03288000,6.08300000,197110820,197110820,2020-10-12 08:00:10.807,False,True
176343921,0.03288000,0.08600000,197110821,197110821,2020-10-12 08:00:10.927,False,True
176343922,0.03288000,4.37900000,197110822,197110822,2020-10-12 08:00:12.609,False,True
176343923,0.03288000,2.56700000,197110823,197110823,2020-10-12 08:00:12.619,False,True
176343924,0.03288000,10.00000000,197110824,197110824,2020-10-12 08:00:13.190,False,True
176343925,0.03288000,11.16800000,197110825,197110825,2020-10-12 08:00:13.192,False,True
176343926,0.03288000,5.00000000,197110826,197110826,2020-10-12 08:00:13.474,False,True
176343927,0.03288000,5.00000000,197110827,197110827,2020-10-12 08:00:13.690,False,True
176343928,0.03288000,0.64400000,197110828,197110828,2020-10-12 08:00:13.914,False,True
176343929,0.03288000,14.33900000,197110829,197110829,2020-10-12 08:00:14.189,False,True
176343930,0.03288000,16.16600000,197110830,197110830,2020-10-12 08:00:14.511,False,True
176343931,0.03288000,8.00000000,197110831,197110831,2020-10-12 08:00:14.601,False,True
176343932,0.03288000,2.29000000,197110832,197110832,2020-10-12 08:00:14.616,False,True
176343933,0.03288000,15.99900000,197110833,197110833,2020-10-12 08:00:14.735,False,True
176343934,0.03288000,16.64600000,197110834,197110834,2020-10-12 08:00:14.946,False,True
176343935,0.03288000,0.06500000,197110835,197110835,2020-10-12 08:00:14.992,False,True
176343936,0.03288000,15.12200000,197110836,197110836,2020-10-12 08:00:15.040,False,True
176343937,0.03288000,13.86900000,197110837,197110837,2020-10-12 08:00:15.164,False,True
176343938,0.03288000,4.35600000,197110838,197110838,2020-10-12 08:00:15.250,False,True
176343939,0.03288000,1.01000000,197110839,197110839,2020-10-12 08:00:15.355,False,True
176343940,0.03288000,0.38500000,197110840,197110840,2020-10-12 08:00:15.451,False,True
176343941,0.03288000,14.30700000,197110841,197110841,2020-10-12 08:00:15.558,False,True
176343942,0.03288000,0.10700000,197110842,197110842,2020-10-12 08:00:15.658,False,True
176343943,0.03288000,5.00000000,197110843,197110843,2020-10-12 08:00:15.770,False,True
176343944,0.03288000,0.04500000,197110844,197110844,2020-10-12 08:00:15.872,False,True
176343945,0.03288000,1.28800000,197110845,197110845,2020-10-12 08:00:15.975,False,True
176343946,0.03288000,15.59500000,197110846,197110846,2020-10-12 08:00:16.286,False,True
176343947,0.03288000,0.40900000,197110847,197110847,2020-10-12 08:00:17.031,False,True
176343948,0.03288000,2.89500000,197110848,197110848,2020-10-12 08:00:17.229,False,True
176343949,0.03288000,4.86100000,197110849,197110849,2020-10-12 08:00:17.340,False,True
176343950,0.03288000,8.01500000,197110850,197110850,2020-10-12 08:00:17.448,False,True
176343951,0.03288000,0.06600000,197110851,197110851,2020-10-12 08:00:17.527,False,True
176343952,0.03288000,0.26500000,197110852,197110852,2020-10-12 08:00:17.709,False,True
176343953,0.03288000,16.16300000,197110853,197110853,2020-10-12 08:00:17.807,False,True
176343954,0.03288000,10.37400000,197110854,197110854,2020-10-12 08:00:17.981,False,True
176343955,0.03288000,15.91800000,197110855,197110855,2020-10-12 08:00:18.282,False,True
176343956,0.03288000,14.03100000,197110856,197110856,2020-10-12 08:00:18.405,False,True
176343957,0.03288000,3.60800000,197110857,197110857,2020-10-12 08:00:18.513,False,True
176343958,0.03288000,0.10800000,197110858,197110858,2020-10-12 08:00:18.596,False,True
176343959,0.03288000,12.00000000,197110859,197110859,2020-10-12 08:00:18.636,False,True
176343960,0.03288000,16.32200000,197110860,197110860,2020-10-12 08:00:18.714,False,True
176343961,0.03288000,14.13200000,197110861,197110861,2020-10-12 08:00:18.836,False,True
176343962,0.03288000,0.58700000,197110862,197110862,2020-10-12 08:00:19.040,False,True
176343963,0.03288000,0.10800000,197110863,197110863,2020-10-12 08:00:19.161,False,True
176343964,0.03288000,15.04700000,197110864,197110864,2020-10-12 08:00:19.358,False,True
176343965,0.03288000,14.12900000,197110865,197110865,2020-10-12 08:00:19.445,False,True
176343966,0.03288000,16.06000000,197110866,197110866,2020-10-12 08:00:19.549,False,True
176343967,0.03288000,14.21400000,197110867,197110867,2020-10-12 08:00:19.657,False,True
176343968,0.03288000,5.72600000,197110868,197110868,2020-10-12 08:00:19.945,False,True
176343969,0.03288000,5.72600000,197110869,197110869,2020-10-12 08:00:19.995,False,True
176343970,0.03288000,15.88600000,197110870,197110870,2020-10-12 08:00:20.214,False,True
176343971,0.03288000,0.08600000,197110871,197110871,2020-10-12 08:00:20.289,False,True
176343972,0.03288000,13.92200000,197110872,197110872,2020-10-12 08:00:20.309,False,True
176343973,0.03288000,6.64100000,197110873,197110873,2020-10-12 08:00:20.406,False,True
176343974,0.03288000,8.00000000,197110874,197110874,2020-10-12 08:00:20.994,False,True
176343975,0.03288000,0.44900000,197110875,197110875,2020-10-12 08:00:21.033,False,True
176343976,0.03288000,0.06100000,197110876,197110876,2020-10-12 08:00:21.078,False,True
176343977,0.03288000,0.46500000,197110877,197110877,2020-10-12 08:00:21.130,False,True
176343978,0.03288000,0.91200000,197110878,197110878,2020-10-12 08:00:21.393,False,True
176343979,0.03288000,2.26200000,197110879,197110879,2020-10-12 08:00:21.609,False,True
176343980,0.03288000,0.21600000,197110880,197110880,2020-10-12 08:00:22.069,False,True
176343981,0.03288000,14.07700000,197110881,197110881,2020-10-12 08:00:22.103,False,True
176343982,0.03288000,1.24900000,197110882,197110882,2020-10-12 08:00:22.212,False,True
176343983,0.03288000,16.18800000,197110883,197110883,2020-10-12 08:00:22.425,False,True
176343984,0.03288000,2.70000000,197110884,197110884,2020-10-12 08:00:22.504,False,True
176343985,0.03288000,4.11400000,197110885,197110885,2020-10-12 08:00:22.666,False,True
176343986,0.03288000,0.69700000,197110886,197110886,2020-10-12 08:00:22.827,False,True
176343987,0.03288000,2.66500000,197110887,197110887,2020-10-12 08:00:23.083,False,True
176343988,0.03288000,13.80500000,197110888,197110888,2020-10-12 08:00:23.265,False,True
176343989,0.03288000,0.53900000,197110889,197110889,2020-10-12 08:00:23.379,False,True
176343990,0.03288000,4.24900000,197110890,197110890,2020-10-12 08:00:23.512,False,True
176343991,0.03288500,0.19400000,197110891,197110891,2020-10-12 08:00:25.120,False,True
176343992,0.03288400,0.12900000,197110892,197110892,2020-10-12 08:00:26.879,False,True
176343993,0.03288500,0.04900000,197110893,197110893,2020-10-12 08:00:30.770,False,True
176343994,0.03288600,0.00400000,197110894,197110894,2020-10-12 08:00:31.609,False,True
176343995,0.03288800,0.29500000,197110895,197110895,2020-10-12 08:00:31.609,False,True
176343996,0.03289000,1.30400000,197110896,197110896,2020-10-12 08:00:31.609,False,True
176343997,0.03289100,0.00400000,197110897,197110897,2020-10-12 08:00:39.055,False,True
176343998,0.03289600,0.87900000,197110898,197110898,2020-10-12 08:00:42.809,False,True
176343999,0.03289600,0.12500000,197110899,197110900,2020-10-12 08:00:43.295,False,True
176344000,0.03289600,0.00400000,197110901,197110901,2020-10-12 08:00:47.803,True,True
176344001,0.03289600,0.00300000,197110902,197110902,2020-10-12 08:00:50.516,True,True
176344002,0.03289500,0.00200000,197110903,197110903,2020-10-12 08:00:50.516,True,True
176344003,0.03289800,0.24900000,197110904,197110904,2020-10-12 08:00:50.721,False,True
176344004,0.03289700,2.45700000,197110905,197110905,2020-10-12 08:00:54.525,False,True
176344005,0.03289900,1.44500000,197110906,197110906,2020-10-12 08:00:58.131,False,True
176344006,0.03289700,0.01500000,197110907,197110907,2020-10-12 08:01:05.263,False,True
176344007,0.03289600,1.01800000,197110908,197110909,2020-10-12 08:01:08.024,True,True
176344008,0.03289700,0.05000000,197110910,197110910,2020-10-12 08:01:08.166,False,True
176344009,0.03289500,1.00000000,197110911,197110911,2020-10-12 08:01:08.768,True,True
176344010,0.03289400,8.40700000,197110912,197110912,2020-10-12 08:01:08.873,True,True
176344011,0.03289400,0.01000000,197110913,197110913,2020-10-12 08:01:09.517,True,True
176344012,0.03289400,0.14400000,197110914,197110914,2020-10-12 08:01:09.606,True,True
176344013,0.03289400,0.00400000,197110915,197110915,2020-10-12 08:01:09.885,True,True
176344014,0.03289500,1.00000000,197110916,197110916,2020-10-12 08:01:10.973,True,True
176344015,0.03289600,0.85500000,197110917,197110917,2020-10-12 08:01:14.564,True,True
176344016,0.03289600,0.14500000,197110918,197110918,2020-10-12 08:01:14.729,True,True
176344017,0.03289100,0.00400000,197110919,197110919,2020-10-12 08:01:14.958,True,True
176344018,0.03288600,1.01000000,197110920,197110922,2020-10-12 08:01:14.958,True,True
176344019,0.03288500,0.12600000,197110923,197110923,2020-10-12 08:01:14.958,True,True
176344020,0.03288400,6.86000000,197110924,197110924,2020-10-12 08:01:14.958,True,True
176344021,0.03288400,0.49100000,197110925,197110926,2020-10-12 08:01:15.280,True,True
176344022,0.03288400,0.24300000,197110927,197110927,2020-10-12 08:01:15.467,True,True
176344023,0.03288400,0.24300000,197110928,197110928,2020-10-12 08:01:15.548,True,True
176344024,0.03288400,0.12600000,197110929,197110929,2020-10-12 08:01:20.782,False,True
176344025,0.03288200,9.00000000,197110930,197110930,2020-10-12 08:01:20.928,True,True
176344026,0.03288200,3.52600000,197110931,197110931,2020-10-12 08:01:21.017,True,True
176344027,0.03288200,0.30400000,197110932,197110932,2020-10-12 08:01:21.132,True,True
176344028,0.03288200,3.19100000,197110933,197110933,2020-10-12 08:01:21.707,True,True
176344029,0.03288200,0.98800000,197110934,197110934,2020-10-12 08:01:21.963,True,True
176344030,0.03288200,0.30400000,197110935,197110935,2020-10-12 08:01:22.146,True,True
176344031,0.03288200,1.21600000,197110936,197110936,2020-10-12 08:01:22.703,True,True
176344032,0.03288200,2.93100000,197110937,197110937,2020-10-12 08:01:22.890,True,True
176344033,0.03288200,0.60800000,197110938,197110938,2020-10-12 08:01:23.076,True,True
176344034,0.03288200,1.66500000,197110939,197110939,2020-10-12 08:01:23.423,True,True
176344035,0.03288200,0.26700000,197110940,197110940,2020-10-12 08:01:23.710,True,True
176344036,0.03288100,0.00400000,197110941,197110941,2020-10-12 08:01:23.717,True,True
176344037,0.03287500,0.26300000,197110942,197110943,2020-10-12 08:01:23.717,True,True
176344038,0.03287900,0.01600000,197110944,197110944,2020-10-12 08:01:24.763,False,True
176344039,0.03287900,0.05000000,197110945,197110945,2020-10-12 08:01:25.359,False,True
176344040,0.03287900,0.10300000,197110946,197110946,2020-10-12 08:01:25.483,False,True
176344041,0.03287600,0.00400000,197110947,197110947,2020-10-12 08:01:26.431,True,True
176344042,0.03287700,3.42900000,197110948,197110948,2020-10-12 08:01:31.838,True,True
176344043,0.03288100,0.06600000,197110949,197110950,2020-10-12 08:01:35.049,False,True
176344044,0.03288200,0.10500000,197110951,197110951,2020-10-12 08:01:39.386,False,True
176344045,0.03288100,1.50500000,197110952,197110952,2020-10-12 08:01:42.804,False,True
176344046,0.03287900,0.00400000,197110953,197110953,2020-10-12 08:01:45.412,True,True
176344047,0.03287700,0.06300000,197110954,197110954,2020-10-12 08:01:47.208,True,True
176344048,0.03287600,11.57500000,197110955,197110955,2020-10-12 08:01:49.253,True,True
176344049,0.03287600,8.32300000,197110956,197110956,2020-10-12 08:01:49.453,True,True
176344050,0.03287600,0.95100000,197110957,197110957,2020-10-12 08:01:49.530,True,True
176344051,0.03287600,1.52100000,197110958,197110958,2020-10-12 08:01:49.694,True,True
176344052,0.03287600,0.45900000,197110959,197110959,2020-10-12 08:01:49.952,True,True
176344053,0.03287600,0.45700000,197110960,197110960,2020-10-12 08:01:50.175,True,True
176344054,0.03287500,0.00400000,197110961,197110961,2020-10-12 08:01:50.717,True,True
176344055,0.03287100,6.69100000,197110962,197110962,2020-10-12 08:01:50.937,True,True
176344056,0.03287100,0.29200000,197110963,197110963,2020-10-12 08:01:51.196,True,True
176344057,0.03287100,14.03100000,197110964,197110964,2020-10-12 08:01:51.969,True,True
176344058,0.03287100,3.29000000,197110965,197110966,2020-10-12 08:01:52.125,True,True
176344059,0.03287100,5.21400000,197110967,197110967,2020-10-12 08:01:52.433,True,True
176344060,0.03287200,1.40700000,197110968,197110968,2020-10-12 08:01:52.484,False,True
176344061,0.03287200,1.37700000,197110969,197110969,2020-10-12 08:01:52.675,False,True
176344062,0.03287100,3.22600000,197110970,197110970,2020-10-12 08:01:52.907,True,True
176344063,0.03287200,1.64500000,197110971,197110971,2020-10-12 08:01:52.921,False,True
176344064,0.03287100,0.30400000,197110972,197110972,2020-10-12 08:01:53.073,True,True
176344065,0.03287200,1.15400000,197110973,197110973,2020-10-12 08:01:53.087,False,True
176344066,0.03287100,0.38400000,197110974,197110974,2020-10-12 08:01:53.225,True,True
176344067,0.03287200,1.58100000,197110975,197110975,2020-10-12 08:01:53.261,False,True
176344068,0.03287200,0.02100000,197110976,197110976,2020-10-12 08:01:53.614,False,True
176344069,0.03287200,0.02100000,197110977,197110977,2020-10-12 08:01:53.676,False,True
176344070,0.03287100,9.99600000,197110978,197110978,2020-10-12 08:01:54.411,True,True
176344071,0.03287100,0.48900000,197110979,197110979,2020-10-12 08:01:54.531,True,True
176344072,0.03287200,0.65800000,197110980,197110980,2020-10-12 08:01:54.754,False,True
176344073,0.03287100,5.04300000,197110981,197110982,2020-10-12 08:01:54.839,True,True
176344074,0.03287100,4.97700000,197110983,197110983,2020-10-12 08:01:55.056,True,True
176344075,0.03287100,0.86700000,197110984,197110984,2020-10-12 08:01:56.275,True,True
176344076,0.03287100,0.25000000,197110985,197110985,2020-10-12 08:01:56.485,True,True
176344077,0.03287100,15.12200000,197110986,197110986,2020-10-12 08:01:57.231,True,True
176344078,0.03287100,3.44400000,197110987,197110989,2020-10-12 08:01:57.386,True,True
176344079,0.03287000,3.44400000,197110990,197110991,2020-10-12 08:01:57.506,True,True
176344080,0.03287000,14.14900000,197110992,197110992,2020-10-12 08:01:57.602,True,True
176344081,0.03287000,6.41100000,197110993,197110993,2020-10-12 08:01:57.827,True,True
176344082,0.03286500,0.00400000,197110994,197110994,2020-10-12 08:01:57.838,True,True
176344083,0.03286400,6.40700000,197110995,197110995,2020-10-12 08:01:57.838,True,True
176344084,0.03286800,0.09300000,197110996,197110996,2020-10-12 08:01:58.002,False,True
176344085,0.03286600,8.90000000,197110997,197110997,2020-10-12 08:01:58.008,True,True
176344086,0.03286600,0.26800000,197110998,197110998,2020-10-12 08:01:59.700,True,True
176344087,0.03286800,0.02500000,197110999,197110999,2020-10-12 08:01:59.774,False,True
176344088,0.03286600,0.54400000,197111000,197111000,2020-10-12 08:02:00.083,True,True
176344089,0.03286600,4.53800000,197111001,197111002,2020-10-12 08:02:00.252,True,True
176344090,0.03286600,3.04300000,197111003,197111003,2020-10-12 08:02:00.604,True,True
176344091,0.03286600,0.05000000,197111004,197111004,2020-10-12 08:02:00.632,True,True
176344092,0.03286600,1.63800000,197111005,197111005,2020-10-12 08:02:01.574,True,True
176344093,0.03286600,0.60800000,197111006,197111006,2020-10-12 08:02:01.832,True,True
176344094,0.03286600,0.60800000,197111007,197111007,2020-10-12 08:02:01.854,True,True
176344095,0.03286600,3.16100000,197111008,197111008,2020-10-12 08:02:02.043,True,True
176344096,0.03286600,0.01100000,197111009,197111009,2020-10-12 08:02:02.176,True,True
176344097,0.03286600,0.60900000,197111010,197111010,2020-10-12 08:02:02.265,True,True
176344098,0.03286600,0.60800000,197111011,197111011,2020-10-12 08:02:02.472,True,True
176344099,0.03286600,0.30400000,197111012,197111012,2020-10-12 08:02:02.649,True,True
176344100,0.03286700,1.00000000,197111013,197111013,2020-10-12 08:02:02.949,True,True
176344101,0.03286600,0.18800000,197111014,197111014,2020-10-12 08:02:03.059,True,True
176344102,0.03286600,0.55600000,197111015,197111015,2020-10-12 08:02:03.446,True,True
176344103,0.03286800,0.12800000,197111016,197111016,2020-10-12 08:02:04.415,False,True
176344104,0.03287000,0.24600000,197111017,197111019,2020-10-12 08:02:04.415,False,True
176344105,0.03287100,4.00000000,197111020,197111020,2020-10-12 08:02:04.415,False,True
176344106,0.03287200,0.62600000,197111021,197111021,2020-10-12 08:02:04.415,False,True
176344107,0.03286700,0.14000000,197111022,197111022,2020-10-12 08:02:04.498,True,True
176344108,0.03286700,0.86500000,197111023,197111024,2020-10-12 08:02:07.831,True,True
176344109,0.03286700,1.00000000,197111025,197111025,2020-10-12 08:02:08.290,True,True
176344110,0.03287100,0.05000000,197111026,197111026,2020-10-12 08:02:10.101,True,True
176344111,0.03287300,8.12500000,197111027,197111029,2020-10-12 08:02:11.781,False,True
176344112,0.03287400,15.78800000,197111030,197111030,2020-10-12 08:02:13.601,True,True
176344113,0.03287500,0.00400000,197111031,197111031,2020-10-12 08:02:13.969,False,True
176344114,0.03287600,0.17100000,197111032,197111032,2020-10-12 08:02:13.969,False,True
176344115,0.03287600,0.44900000,197111033,197111033,2020-10-12 08:02:16.184,True,True
176344116,0.03287200,7.71900000,197111034,197111035,2020-10-12 08:02:32.513,False,True
176344117,0.03287200,0.03100000,197111036,197111036,2020-10-12 08:02:34.502,True,True
176344118,0.03287400,6.99500000,197111037,197111039,2020-10-12 08:02:34.665,False,True
176344119,0.03287500,0.56200000,197111040,197111040,2020-10-12 08:02:38.369,False,True
176344120,0.03287500,8.88100000,197111041,197111042,2020-10-12 08:02:39.078,False,True
176344121,0.03287100,0.65600000,197111043,197111043,2020-10-12 08:02:39.522,True,True
176344122,0.03287100,0.47600000,197111044,197111044,2020-10-12 08:02:39.622,True,True
176344123,0.03287100,0.06100000,197111045,197111045,2020-10-12 08:02:40.731,True,True
176344124,0.03287100,0.06100000,197111046,197111046,2020-10-12 08:02:40.732,True,True
176344125,0.03287100,0.06100000,197111047,197111047,2020-10-12 08:02:40.732,True,True
176344126,0.03287100,0.06100000,197111048,197111048,2020-10-12 08:02:40.732,True,True
176344127,0.03287100,0.06100000,197111049,197111049,2020-10-12 08:02:40.732,True,True
176344128,0.03287100,0.06100000,197111050,197111050,2020-10-12 08:02:40.732,True,True
176344129,0.03287100,0.06100000,197111051,197111051,2020-10-12 08:02:40.732,True,True
176344130,0.03287100,0.06100000,197111052,197111052,2020-10-12 08:02:40.732,True,True
176344131,0.03287100,0.06100000,197111053,197111053,2020-10-12 08:02:40.733,True,True
176344132,0.03287100,0.06100000,197111054,197111054,2020-10-12 08:02:40.733,True,True
176344133,0.03287100,0.06100000,197111055,197111055,2020-10-12 08:02:40.733,True,True
176344134,0.03287100,0.06100000,197111056,197111056,2020-10-12 08:02:40.733,True,True
176344135,0.03287100,0.06100000,197111057,197111057,2020-10-12 08:02:40.733,True,True
176344136,0.03287100,0.06100000,197111058,197111058,2020-10-12 08:02:40.733,True,True
176344137,0.03287100,0.06100000,197111059,197111059,2020-10-12 08:02:40.733,True,True
176344138,0.03287100,0.06100000,197111060,197111060,2020-10-12 08:02:40.733,True,True
176344139,0.03287100,0.06100000,197111061,197111061,2020-10-12 08:02:40.734,True,True
176344140,0.03287100,0.06100000,197111062,197111062,2020-10-12 08:02:40.735,True,True
176344141,0.03287100,0.06100000,197111063,197111063,2020-10-12 08:02:40.735,True,True
176344142,0.03287100,0.06100000,197111064,197111064,2020-10-12 08:02:40.735,True,True
176344143,0.03287100,0.06100000,197111065,197111065,2020-10-12 08:02:40.735,True,True
176344144,0.03287100,0.06100000,197111066,197111066,2020-10-12 08:02:40.735,True,True
176344145,0.03287100,0.06100000,197111067,197111067,2020-10-12 08:02:40.736,True,True
176344146,0.03287100,0.06100000,197111068,197111068,2020-10-12 08:02:40.737,True,True
176344147,0.03287100,0.06100000,197111069,197111069,2020-10-12 08:02:40.737,True,True
176344148,0.03287100,0.06100000,197111070,197111070,2020-10-12 08:02:40.737,True,True
176344149,0.03287100,0.06100000,197111071,197111071,2020-10-12 08:02:40.737,True,True
176344150,0.03287100,0.05000000,197111072,197111072,2020-10-12 08:02:40.738,True,True
176344151,0.03287000,0.01100000,197111073,197111073,2020-10-12 08:02:40.738,True,True
176344152,0.03287000,0.06100000,197111074,197111074,2020-10-12 08:02:40.738,True,True
176344153,0.03287000,0.06100000,197111075,197111075,2020-10-12 08:02:40.739,True,True
176344154,0.03287000,0.06100000,197111076,197111076,2020-10-12 08:02:40.739,True,True
176344155,0.03287000,0.06100000,197111077,197111077,2020-10-12 08:02:40.739,True,True
176344156,0.03287000,0.06100000,197111078,197111078,2020-10-12 08:02:40.739,True,True
176344157,0.03287000,0.06100000,197111079,197111079,2020-10-12 08:02:40.739,True,True
176344158,0.03287000,0.06100000,197111080,197111080,2020-10-12 08:02:40.739,True,True
176344159,0.03287000,0.06100000,197111081,197111081,2020-10-12 08:02:40.739,True,True
176344160,0.03287000,0.06100000,197111082,197111082,2020-10-12 08:02:40.739,True,True
176344161,0.03287000,0.06100000,197111083,197111083,2020-10-12 08:02:40.739,True,True
176344162,0.03287000,0.06100000,197111084,197111084,2020-10-12 08:02:40.740,True,True
176344163,0.03287000,0.06100000,197111085,197111085,2020-10-12 08:02:40.740,True,True
176344164,0.03287000,0.06100000,197111086,197111086,2020-10-12 08:02:40.740,True,True
